vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
CMT,2014-01-09 18:57:40,2014-01-09 19:07:40,1,2,-73.970528999999999,40.762076999999998,1,N,-73.946684000000005,40.772539000000002,CRD,9,1,0.5,2.6000000000000001,0,13.1
CMT,2014-01-09 18:57:25,2014-01-09 19:06:53,1,1.1000000000000001,-73.973619999999997,40.763362000000001,1,N,-73.989507000000003,40.771124,CRD,7.5,1,0.5,2.7000000000000002,0,11.699999999999999
CMT,2014-01-09 18:55:57,2014-01-09 19:33:38,1,17.899999999999999,-73.776756000000006,40.645305,2,N,-73.982804000000002,40.755059000000003,CRD,52,0,0.5,0,5.3300000000000001,57.829999999999998
CMT,2014-01-09 18:52:10,2014-01-09 19:28:26,1,17.300000000000001,-73.776748999999995,40.646034,2,N,-73.974007999999998,40.756917000000001,CRD,52,0,0.5,0,5.3300000000000001,57.829999999999998
CMT,2014-01-09 18:59:32,2014-01-09 19:08:41,1,2.7999999999999998,-74.013760000000005,40.702385,1,N,-74.002548000000004,40.676082000000001,CRD,11,1,0.5,3.5499999999999998,5.3300000000000001,21.379999999999999
CMT,2014-01-09 18:52:16,2014-01-09 19:10:45,2,2.1000000000000001,-73.97345,40.743405000000003,1,N,-73.992751999999996,40.762461999999999,CRD,13,1,0.5,1.5,0,16
CMT,2014-01-09 18:54:40,2014-01-09 19:11:17,1,2.5,-73.977260999999999,40.746952999999998,1,N,-73.951937999999998,40.775306999999998,CRD,12.5,1,0.5,2.7999999999999998,0,16.800000000000001
CMT,2014-01-09 18:58:11,2014-01-09 19:03:17,2,1.2,-73.920173000000005,40.673150999999997,1,N,-73.920173000000005,40.673150999999997,CRD,6,1,0.5,1.5,0,9
CMT,2014-01-09 21:03:55,2014-01-09 21:09:14,2,1.2,-73.956159,40.714114000000002,1,N,-73.936877999999993,40.710594999999998,CRD,6.5,0.5,0.5,1.5,0,9
CMT,2014-01-09 21:04:13,2014-01-09 21:17:02,1,3.2000000000000002,-73.976894999999999,40.774954999999999,1,N,-73.992739999999998,40.737043,CRD,12.5,0.5,0.5,1.6799999999999999,0,15.18
CMT,2014-01-09 21:07:09,2014-01-09 21:14:15,1,0.90000000000000002,-73.982916000000003,40.750950000000003,1,N,-73.972436000000002,40.746127000000001,CRD,6.5,0.5,0.5,1,0,8.5
CMT,2014-01-09 21:07:11,2014-01-09 21:21:25,2,6.2999999999999998,-73.981826999999996,40.777030000000003,1,N,-73.937313000000003,40.850831999999997,CRD,20,0.5,0.5,5.25,0,26.25
CMT,2014-01-09 21:05:36,2014-01-09 21:10:28,1,1.2,-73.993550999999997,40.746442999999999,1,N,-74.008033999999995,40.738854000000003,CRD,6,0.5,0.5,3,0,10
CMT,2014-01-09 21:04:01,2014-01-09 21:25:07,1,6.9000000000000004,-73.972489999999993,40.749746999999999,1,N,-73.991919999999993,40.691132000000003,CRD,22.5,0.5,0.5,4.7000000000000002,0,28.199999999999999
CMT,2014-01-09 21:03:35,2014-01-09 21:18:10,1,4.2000000000000002,-73.954224999999994,40.764167999999998,1,N,-73.924616,40.771253000000002,CRD,15,0.5,0.5,3,0,19
CMT,2014-01-09 21:07:48,2014-01-09 21:12:17,1,1.3999999999999999,-74.000613999999999,40.747954999999997,1,N,-73.995647000000005,40.764477999999997,CRD,6,0.5,0.5,1,0,8
CMT,2014-01-09 21:03:56,2014-01-09 21:28:03,1,11.5,-73.985682999999995,40.735886000000001,1,N,-73.922233000000006,40.868288,CRD,34,0.5,0.5,7,0,42
CMT,2014-01-09 20:08:23,2014-01-09 20:16:36,1,1.1000000000000001,-74.001142999999999,40.730531999999997,1,N,-73.991039000000001,40.738554999999998,CRD,7,0.5,0.5,1.6000000000000001,0,9.5999999999999996
CMT,2014-01-09 20:12:48,2014-01-09 20:19:10,1,0.80000000000000004,-73.993482,40.735585,1,N,-74.002650000000003,40.728946999999998,CRD,6,0.5,0.5,1.3999999999999999,0,8.4000000000000004
CMT,2014-01-09 20:06:41,2014-01-09 20:17:34,1,1.7,-73.968046999999999,40.754334,1,N,-73.990745000000004,40.750366999999997,CRD,9,0.5,0.5,2,0,12
CMT,2014-01-09 20:11:33,2014-01-09 20:16:55,1,1.1000000000000001,-74.000321999999997,40.733110000000003,1,N,-74.004605999999995,40.741565000000001,CRD,6,0.5,0.5,1,0,8
CMT,2014-01-09 20:07:43,2014-01-09 20:19:04,1,2.2999999999999998,-74.003568000000001,40.748452999999998,1,N,-74.007692000000006,40.725326000000003,CRD,10,0.5,0.5,2.75,0,13.75
CMT,2014-01-09 20:09:42,2014-01-09 20:25:08,1,7.2999999999999998,-73.988579999999999,40.764324999999999,1,N,-73.942614000000006,40.846353000000001,CRD,22.5,0.5,0.5,5.8700000000000001,0,29.370000000000001
CMT,2014-01-09 20:11:19,2014-01-09 20:14:42,1,0.59999999999999998,-73.991829999999993,40.729730000000004,1,N,-73.999674999999996,40.726982,CRD,4.5,0.5,0.5,1.1000000000000001,0,6.5999999999999996
CMT,2014-01-09 20:06:31,2014-01-09 20:24:57,1,3.6000000000000001,-73.995655999999997,40.720922000000002,1,N,-74.001403999999994,40.687888000000001,CRD,14.5,1,0.5,1,0,17
CMT,2014-01-09 20:13:06,2014-01-09 20:18:00,1,0.90000000000000002,-73.985055000000003,40.760733000000002,1,N,-73.983171999999996,40.771725000000004,CRD,5.5,0.5,0.5,1.6000000000000001,0,8.0999999999999996
CMT,2014-01-09 20:10:51,2014-01-09 20:14:04,2,0.59999999999999998,-73.979866999999999,40.737006000000001,1,N,-73.987542000000005,40.728979000000002,CRD,4.5,0.5,0.5,1,0,6.5
CMT,2014-01-09 20:13:36,2014-01-09 20:24:12,1,1.8,-73.985026000000005,40.743295000000003,1,N,-73.994084999999998,40.720731999999998,CRD,9.5,0.5,0.5,2,0,12.5
CMT,2014-01-09 20:13:17,2014-01-09 20:23:29,1,4,-74.005601999999996,40.751004000000002,1,N,-73.972403999999997,40.794947999999998,CRD,14,0.5,0.5,3,0,18
CMT,2014-01-09 20:12:22,2014-01-09 20:26:32,1,3.5,-74.004534000000007,40.748790999999997,1,N,-73.969539999999995,40.786290999999999,CRD,13.5,0.5,0.5,4.3499999999999996,0,18.850000000000001
CMT,2014-01-09 20:11:39,2014-01-09 20:21:06,1,2.2000000000000002,-73.983618000000007,40.755043000000001,1,N,-73.982912999999996,40.779170000000001,CRD,9.5,0.5,0.5,1.5,0,12
