2,0.4,[ 5700 8582 ], 0.5940274415,1.0,22599,200.005
3,0.4,[ 5700 8582 2782 ], 0.586763519,1.0,21691,200.012
4,0.4,[ 5700 8582 2782 6430 ], 0.5790960452,1.0,21181,200.002
5,0.4,[ 5700 8582 2782 6430 1722 ], 0.5742534302,1.0,20211,200.006
6,0.4,[ 5700 8582 2782 6430 1722 6425 ], 0.5742534302,1.0,15143,200.001
7,0.4,[ 5700 8582 2782 6430 1722 6425 8810 ], 0.5742534302,1.0,17541,200.009
8,0.4,[ 5700 8582 2782 6430 1722 6425 2433 9255 ], 0.5738498789,1.0,16920,200.004
9,0.4,[ 5700 8582 2782 6430 1722 6425 8810 1969 2433 ], 0.5682001614,1.0,15406,200.0
10,0.4,[ 5700 8582 2782 6430 1722 6425 6447 9255 2433 4271 ], 0.5734463277,1.0,12096,200.02
11,0.4,[ 5700 8582 2782 6430 1722 6425 8810 6891 2433 4271 6447 ], 0.5682001614,1.0,11463,200.012
12,0.4,[ 5700 8582 2782 6430 1722 6425 8810 9793 2433 4271 6447 8513 ], 0.5734463277,1.0,11347,200.008
13,0.4,[ 5700 8582 2782 6430 1722 6425 2153 9255 2433 4271 6447 8513 9793 ], 0.5673930589,1.0,10811,200.012
14,0.4,[ 5700 8582 2782 6430 1722 6425 8810 6891 2433 4271 6447 8513 9793 968 ], 0.5682001614,1.0,12560,200.005
15,0.4,[ 5700 8582 2782 6430 1722 6425 5121 9255 2433 4271 6447 8513 9793 968 9875 ], 0.5669895077,1.0,13031,200.013
16,0.4,[ 5700 8582 2782 6430 1722 6425 3113 9255 2433 4271 6447 8513 9793 968 9875 1969 ], 0.5677966102,1.0,12736,200.006
17,0.4,[ 5700 8582 2782 6430 1722 6425 8810 1881 2433 4271 6447 8513 9793 968 9875 1969 6891 ], 0.5669895077,1.0,12108,200.008
18,0.4,[ 5700 8582 2782 6430 1722 6425 4159 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 ], 0.5673930589,1.0,11797,200.009
19,0.4,[ 5700 8582 2782 6430 1722 6425 5271 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 ], 0.5645682002,1.0,11726,200.017
20,0.4,[ 5700 8582 2782 6430 1722 6425 8810 9289 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 ], 0.5665859564,1.0,11407,200.02
21,0.4,[ 5700 8582 2782 6430 1722 6425 8810 9515 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 8619 2153 4159 ], 0.5645682002,1.0,10879,200.01
22,0.4,[ 5700 8582 2782 6430 1722 6425 8810 4247 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 8619 2153 4159 1881 ], 0.5645682002,1.0,9871,200.01
23,0.4,[ 5700 8582 2782 6430 1722 6425 9289 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4535 1881 2711 ], 0.5564971751,1.0,9947,200.006
24,0.4,[ 5700 8582 2782 6430 1722 6425 8810 3095 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 9995 2831 2305 3077 ], 0.5637610977,1.0,9864,200.017
25,0.4,[ 5700 8582 2782 6430 1722 6425 8810 4212 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9515 2153 4159 1145 2305 3077 3095 ], 0.517756255,1.0,9658,200.016
26,0.4,[ 5700 8582 2782 6430 1722 6425 9515 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 2781 2153 4159 5598 2305 3077 3095 5014 ], 0.5560936239,1.0,9355,200.009
27,0.4,[ 5700 8582 2782 6430 1722 6425 8810 7951 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9609 2153 4159 1881 9007 2831 3095 5121 6267 ], 0.5577078289,1.0,8998,200.018
28,0.4,[ 5700 8582 2782 6430 1722 6425 8810 9289 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 5943 5271 2305 5014 3095 5121 9630 6267 ], 0.5573042776,1.0,8798,200.008
29,0.4,[ 5700 8582 2782 6430 1722 6425 4161 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 325 2153 4159 1881 9469 4509 3095 8655 6483 6267 7135 ], 0.5092816788,1.0,8990,200.006
30,0.4,[ 5700 8582 2782 6430 1722 6425 8810 3087 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9007 2153 4159 1881 2229 5014 3095 9995 5173 6267 2831 5271 ], 0.5560936239,1.0,8236,200.021
31,0.4,[ 5700 8582 2782 6430 1722 6425 5943 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 6941 1881 1439 9995 3095 2781 5173 6267 3063 2831 2229 ], 0.5512510089,1.0,8509,200.016
32,0.4,[ 5700 8582 2782 6430 1722 6425 8810 8619 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9995 2153 4159 1881 7951 3077 3095 9007 9289 6267 4535 9469 2229 2711 ], 0.5564971751,1.0,7923,200.007
33,0.4,[ 5700 8582 2782 6430 1722 6425 8810 3385 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 8619 7951 5014 2831 3095 9469 5173 6267 2459 9533 2229 2711 9007 ], 0.5524616626,1.0,8035,200.002
34,0.4,[ 5700 8582 2782 6430 1722 6425 4509 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 9515 9630 8655 9995 3095 3087 5173 6267 78 9533 2229 2711 9007 9289 ], 0.5125100888,1.0,7923,200.001
35,0.4,[ 5700 8582 2782 6430 1722 6425 8810 4535 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9630 2153 4159 2459 2305 5271 3095 5121 4161 6267 4795 9675 2229 2711 9007 9289 4247 ], 0.5564971751,1.0,8035,200.018
36,0.4,[ 5700 8582 2782 6430 1722 6425 8810 4212 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9515 2153 4159 5014 5943 3077 3095 1439 78 6267 2459 9533 2229 2711 9007 9289 4247 9995 ], 0.5125100888,1.0,7386,200.011
37,0.4,[ 5700 8582 2782 6430 1722 6425 8619 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 8455 2153 4159 6483 2305 4561 3095 2459 41 6267 7135 2781 2229 2711 9007 9289 4247 9995 9515 ], 0.5165456013,1.0,7898,200.001
