2,1.0,[ 5700 8582 ], 0.5940274415,1.0,27015,200.004
3,1.0,[ 5700 8582 2782 ], 0.586763519,1.0,20776,200.004
4,1.0,[ 5700 8582 2782 6430 ], 0.5790960452,1.0,19623,200.007
5,1.0,[ 5700 8582 2782 6430 1722 ], 0.5742534302,1.0,15924,200.002
6,1.0,[ 5700 8582 2782 6430 1722 6425 ], 0.5742534302,1.0,14227,200.009
7,1.0,[ 5700 8582 2782 6430 1722 6425 8810 ], 0.5742534302,1.0,15579,200.002
8,1.0,[ 5700 8582 2782 6430 1722 6425 8810 4271 ], 0.5738498789,1.0,26290,200.003
9,1.0,[ 5700 8582 2782 6430 1722 6425 8810 4271 2433 ], 0.5738498789,1.0,12440,200.003
10,1.0,[ 5700 8582 2782 6430 1722 6425 8513 9255 2433 4271 ], 0.5734463277,1.0,23468,200.0
11,1.0,[ 5700 8582 2782 6430 1722 6425 9793 9255 2433 4271 6447 ], 0.5734463277,1.0,23082,200.011
12,1.0,[ 5700 8582 2782 6430 1722 6425 8810 968 2433 4271 6447 8513 ], 0.5730427764,1.0,25621,200.004
13,1.0,[ 5700 8582 2782 6430 1722 6425 9875 9255 2433 4271 6447 8513 9793 ], 0.5730427764,1.0,21294,200.017
14,1.0,[ 5700 8582 2782 6430 1722 6425 1969 9255 2433 4271 6447 8513 9793 968 ], 0.5682001614,1.0,19381,200.012
15,1.0,[ 5700 8582 2782 6430 1722 6425 6891 9255 2433 4271 6447 8513 9793 968 9875 ], 0.5682001614,1.0,17139,200.011
16,1.0,[ 5700 8582 2782 6430 1722 6425 8810 3113 2433 4271 6447 8513 9793 968 9875 1969 ], 0.5677966102,1.0,22939,200.008
17,1.0,[ 5700 8582 2782 6430 1722 6425 8810 1391 2433 4271 6447 8513 9793 968 9875 1969 6891 ], 0.5673930589,1.0,18777,200.002
18,1.0,[ 5700 8582 2782 6430 1722 6425 2153 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 ], 0.5673930589,1.0,17874,200.002
19,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 ], 0.5673930589,0.5,10020,200.008
20,1.0,[ 5700 8582 2782 6430 1722 6425 1881 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 ], 0.5669895077,1.0,18007,200.001
21,1.0,[ 5700 8582 2782 6430 1722 6425 8810 1881 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 ], 0.5669895077,0.5,8074,200.009
22,1.0,[ 5700 8582 2782 6430 1722 6425 3095 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 3077 1881 ], 0.5669895077,1.0,16476,200.01
23,1.0,[ 5700 8582 2782 6430 1722 6425 3077 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 3095 1881 2305 ], 0.5669895077,0.5,17021,200.004
24,1.0,[ 5700 8582 2782 6430 1722 6425 3095 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 ], 0.5669895077,0.33,7243,200.003
25,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 3095 ], 0.5669895077,0.25,8841,200.033
26,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 6267 3095 5121 ], 0.5669895077,0.25,16552,200.023
27,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 6267 3077 3095 5121 5173 ], 0.5669895077,0.2,7680,200.026
28,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 3095 5121 5173 6267 ], 0.5669895077,0.17,8138,200.002
29,1.0,[ 5700 8582 2782 6430 1722 6425 8810 2229 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 4247 2153 4159 1881 9007 3077 3095 2711 9289 6267 9995 ], 0.5657788539,1.0,43468,200.002
30,1.0,[ 5700 8582 2782 6430 1722 6425 5271 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 2711 9995 2305 4247 3095 5121 9007 6267 9515 9289 ], 0.5645682002,1.0,62545,200.019
31,1.0,[ 5700 8582 2782 6430 1722 6425 5271 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 9007 1881 4247 9289 3095 5121 9995 6267 7135 9515 2229 ], 0.5645682002,0.5,36614,200.022
32,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9289 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4247 1881 2305 3077 3095 5271 9995 6267 7135 9515 2229 2711 ], 0.5645682002,0.33,46276,200.013
33,1.0,[ 5700 8582 2782 6430 1722 6425 8810 4247 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 9515 2305 9995 3095 5271 5173 6267 7135 9533 2229 2711 9007 ], 0.5645682002,0.25,40866,200.01
34,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9515 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 5271 1881 9995 3077 3095 5121 5173 6267 7135 9533 2229 2711 9007 9289 ], 0.5645682002,0.2,24977,200.009
35,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9515 2153 4159 1881 2305 3077 3095 5121 5271 6267 9995 9533 2229 2711 9007 9289 4247 ], 0.5645682002,0.2,15519,200.038
36,1.0,[ 5700 8582 2782 6430 1722 6425 8810 5271 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 3095 5121 5173 6267 7135 9533 2229 2711 9007 9289 4247 9995 ], 0.5645682002,0.14,12934,200.024
37,1.0,[ 5700 8582 2782 6430 1722 6425 8810 8619 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 2831 2459 4161 9469 3095 9609 2781 6267 7135 9533 2229 2711 9007 9289 4247 9995 9515 ], 0.5621468927,1.0,58160,200.008
38,1.0,[ 5700 8582 2782 6430 1722 6425 8810 2831 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9469 2153 4159 2781 9630 9609 3095 4161 2459 6267 7135 9533 2229 2711 9007 9289 4247 9995 9515 5271 ], 0.5613397902,1.0,43480,200.042
39,1.0,[ 5700 8582 2782 6430 1722 6425 8810 2831 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 4561 2153 4159 2459 2305 3077 3095 9630 9469 6267 4161 2781 2229 2711 9007 9289 4247 9995 9515 5271 9609 ], 0.5609362389,1.0,47207,200.019
40,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9630 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4161 4795 4561 3077 3095 5014 9469 6267 9609 9533 2229 2711 9007 9289 4247 9995 9515 5271 2781 2459 ], 0.5585149314,1.0,61536,200.007
41,1.0,[ 5700 8582 2782 6430 1722 6425 8810 4161 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4795 2781 2305 3077 3095 9609 9630 6267 4561 5014 2229 2711 9007 9289 4247 9995 9515 5271 1439 2459 2831 ], 0.5577078289,1.0,55286,200.027
42,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9630 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 4561 2153 4159 1881 2781 3077 3095 1439 5173 6267 4795 9609 2229 2711 9007 9289 4247 9995 9515 5271 5014 2459 2831 9469 ], 0.5577078289,0.5,39324,200.052
43,1.0,[ 5700 8582 2782 6430 1722 6425 8810 4561 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 9630 4795 3095 5121 5014 6267 2781 9533 2229 2711 9007 9289 4247 9995 9515 1439 8619 2459 2831 9469 4161 ], 0.5577078289,0.33,43934,200.019
44,1.0,[ 5700 8582 2782 6430 1722 6425 8810 1439 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 3095 5014 4795 6267 9630 2781 2229 2711 9007 9289 4247 9995 9515 4561 8619 2459 2831 9469 4161 9609 ], 0.5577078289,0.33,39841,200.019
45,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 1439 4561 2305 3077 3095 9630 5173 6267 5014 4795 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 ], 0.5577078289,0.25,29171,200.001
46,1.0,[ 5700 8582 2782 6430 1722 6425 1439 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 5014 1881 2305 3077 3095 5121 5173 6267 4795 9533 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 ], 0.5577078289,0.17,26443,200.009
47,1.0,[ 5700 8582 2782 6430 1722 6425 1439 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 3095 5121 5173 6267 7135 4795 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 4561 ], 0.5577078289,0.14,16049,200.004
48,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 1439 1881 2305 4795 3095 5121 5173 6267 7135 9533 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 ], 0.5577078289,0.14,12489,200.028
49,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 1439 1881 2305 3077 3095 5121 5173 6267 7135 9533 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 ], 0.5577078289,0.13,4190,201.556
50,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 3095 5121 5173 6267 7135 9533 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 1439 ], 0.5577078289,0.11,6181,200.015
51,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 3095 5121 5173 6267 5943 1145 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 6483 7951 ], 0.5573042776,0.14,24210,200.022
52,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1145 5943 3077 3095 5121 5173 6267 6483 9533 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 1439 7951 8369 ], 0.5573042776,0.13,17814,200.001
53,1.0,[ 5700 8582 2782 6430 1722 6425 8810 8455 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 9675 5598 2305 3077 3095 5121 6483 6267 7135 6941 2229 2711 9007 9289 4247 9995 9515 4535 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 1439 7951 3087 1145 ], 0.5560936239,0.25,38270,200.06
54,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 3095 5121 5173 6267 7135 9533 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 6483 7951 8369 1145 5943 ], 0.5573042776,0.1,4980,200.046
55,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 3087 1881 2305 3077 3095 4535 6941 6267 7135 9675 2229 2711 9007 9289 4247 9995 9515 5271 5598 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 1439 7951 8369 1145 5943 6483 ], 0.5560936239,0.17,25906,200.025
56,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9675 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 4535 3077 3095 5121 5173 6267 7135 3087 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 1439 7951 8369 1145 5598 6483 8455 ], 0.5560936239,0.13,21876,200.018
57,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 3095 5121 3087 6267 7135 5598 2229 2711 9007 9289 4247 9995 9515 5271 4535 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 1439 7951 8369 1145 5943 6483 8455 6941 ], 0.5560936239,0.11,19063,200.03
58,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 1881 2305 3077 3095 5121 5173 6267 7135 9533 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 1439 7951 3087 1145 5943 6483 5598 6941 9675 ], 0.5560936239,0.1,12617,200.011
59,1.0,[ 5700 8582 2782 6430 1722 6425 8810 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4159 3343 2305 5598 3095 5121 5173 6267 7135 9533 2229 2711 9007 9289 4247 9995 9515 5271 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 1439 8607 6123 1145 5943 6483 8455 6941 9675 4535 ], 0.5552865214,0.13,23648,200.004
