2,0.3,[ 5700 8582 ], 0.5940274415,1.0,24688,200.007
3,0.3,[ 5700 8582 2782 ], 0.586763519,1.0,25411,200.004
4,0.3,[ 5700 8582 2782 6430 ], 0.5790960452,1.0,20826,200.009
5,0.3,[ 5700 8582 2782 6430 1722 ], 0.5742534302,1.0,19859,200.003
6,0.3,[ 5700 8582 2782 6430 1722 6425 ], 0.5742534302,1.0,18765,200.011
7,0.3,[ 5700 8582 2782 6430 1722 6425 8810 ], 0.5742534302,1.0,17842,200.005
8,0.3,[ 5700 8582 2782 6430 1722 6425 9793 9255 ], 0.5734463277,1.0,17793,200.006
9,0.3,[ 5700 8582 2782 6430 1722 6425 8810 968 2433 ], 0.5730427764,1.0,15860,200.004
10,0.3,[ 5700 8582 2782 6430 1722 6425 6447 9255 2433 4271 ], 0.5734463277,1.0,15935,200.002
11,0.3,[ 5700 8582 2782 6430 1722 6425 8810 5121 2433 4271 6447 ], 0.5669895077,1.0,14504,200.007
12,0.3,[ 5700 8582 2782 6430 1722 6425 9793 9255 2433 4271 6447 8513 ], 0.5734463277,1.0,11241,200.01
13,0.3,[ 5700 8582 2782 6430 1722 6425 8810 6891 2433 4271 6447 8513 9793 ], 0.5682001614,1.0,13611,200.002
14,0.3,[ 5700 8582 2782 6430 1722 6425 8810 1881 2433 4271 6447 8513 9793 968 ], 0.5669895077,1.0,14363,200.001
15,0.3,[ 5700 8582 2782 6430 1722 6425 8810 4159 2433 4271 6447 8513 9793 968 9875 ], 0.5673930589,1.0,13814,200.009
16,0.3,[ 5700 8582 2782 6430 1722 6425 2153 9255 2433 4271 6447 8513 9793 968 9875 1969 ], 0.5673930589,1.0,13077,200.012
17,0.3,[ 5700 8582 2782 6430 1722 6425 1391 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 ], 0.5673930589,1.0,9178,200.009
18,0.3,[ 5700 8582 2782 6430 1722 6425 8810 1391 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 ], 0.5673930589,1.0,8566,200.014
19,0.3,[ 5700 8582 2782 6430 1722 6425 8810 3095 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 ], 0.5669895077,1.0,11211,200.004
20,0.3,[ 5700 8582 2782 6430 1722 6425 1881 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 ], 0.5669895077,1.0,11352,200.011
21,0.3,[ 5700 8582 2782 6430 1722 6425 8810 2305 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 2229 2153 4159 ], 0.5665859564,1.0,9461,200.015
22,0.3,[ 5700 8582 2782 6430 1722 6425 8619 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 2831 2153 4159 1881 ], 0.5637610977,1.0,8401,200.017
23,0.3,[ 5700 8582 2782 6430 1722 6425 8810 5121 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 6483 2153 4159 1881 8619 ], 0.5573042776,1.0,9258,200.018
24,0.3,[ 5700 8582 2782 6430 1722 6425 9007 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9469 2153 4159 3095 2305 3077 ], 0.5629539952,1.0,10086,200.011
25,0.3,[ 5700 8582 2782 6430 1722 6425 8810 6267 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 8619 2153 4159 2877 2305 3077 3095 ], 0.5512510089,1.0,9872,200.004
26,0.3,[ 5700 8582 2782 6430 1722 6425 8810 9630 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4535 1881 4247 5014 3095 5121 ], 0.5564971751,1.0,7471,200.009
27,0.3,[ 5700 8582 2782 6430 1722 6425 8810 8455 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 7951 2153 4159 1881 6123 4247 3095 2711 5173 ], 0.5560936239,1.0,7822,200.007
28,0.3,[ 5700 8582 2782 6430 1722 6425 9630 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9515 2153 4159 1881 4161 3077 3095 4247 9609 6267 ], 0.5613397902,1.0,8340,200.017
29,0.3,[ 5700 8582 2782 6430 1722 6425 8810 2459 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1439 2153 4159 1881 4247 9289 3095 5271 8455 6267 7135 ], 0.5573042776,1.0,8880,200.005
30,0.3,[ 5700 8582 2782 6430 1722 6425 8810 9289 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 4795 2153 4159 1881 5014 3077 3095 5271 2831 6267 2711 2877 ], 0.5512510089,1.0,8330,200.016
31,0.3,[ 5700 8582 2782 6430 1722 6425 8810 8607 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 967 5598 1439 4535 3095 7345 5173 6267 9995 9533 2229 ], 0.5153349475,1.0,8620,200.012
32,0.3,[ 5700 8582 2782 6430 1722 6425 8810 9609 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1439 2153 4159 3385 4509 9675 3095 1145 9630 6267 7135 9533 2229 2711 ], 0.5520581114,1.0,8474,200.019
33,0.3,[ 5700 8582 2782 6430 1722 6425 5598 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 9289 2153 4159 1881 4509 6941 3095 3343 5173 6267 9675 9515 2229 2711 9007 ], 0.5520581114,1.0,6274,200.015
34,0.3,[ 5700 8582 2782 6430 1722 6425 8619 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 2831 1881 9469 8607 3095 8369 265 6267 7135 4561 2229 2711 9007 9289 ], 0.5310734463,1.0,5818,200.011
35,0.3,[ 5700 8582 2782 6430 1722 6425 8810 9515 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 9995 3385 5943 3077 3095 7345 4535 6267 4795 9533 2229 2711 9007 9289 4247 ], 0.5520581114,1.0,6091,200.026
36,0.3,[ 5700 8582 2782 6430 1722 6425 8810 2781 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 7345 2153 4159 5014 2305 1439 3095 9675 9630 6267 7135 5181 2229 2711 9007 9289 4247 9995 ], 0.5516545601,1.0,6248,200.005
37,0.3,[ 5700 8582 2782 6430 1722 6425 8810 1439 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 8619 4561 4161 3077 3095 3343 9675 6267 6941 9533 2229 2711 9007 9289 4247 9995 9515 ], 0.5556900726,1.0,5887,200.008
38,0.3,[ 5700 8582 2782 6430 1722 6425 8810 4795 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 4161 2153 4159 1881 7951 6483 3095 9334 5173 6267 8608 2831 2229 2711 9007 9289 4247 9995 9515 5271 ], 0.5508474576,1.0,5907,200.055
39,0.3,[ 5700 8582 2782 6430 1722 6425 5014 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 3063 2153 4159 6483 3087 3077 3095 5837 8607 6267 3385 9533 2229 2711 9007 9289 4247 9995 9515 7951 8619 ], 0.5508474576,1.0,4852,200.016
40,0.3,[ 5700 8582 2782 6430 1722 6425 8810 1145 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 4795 1881 6474 3077 3095 9469 4161 6267 9630 40 2229 2711 9007 9289 4247 9995 9515 5271 3343 2459 ], 0.4410815174,1.0,5533,200.004
41,0.3,[ 5700 8582 2782 6430 1722 6425 7345 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 4161 2153 4159 1881 5598 7749 3095 5121 2781 6267 5943 389 2229 2711 9007 9289 4247 9995 9515 5014 8619 2459 2831 ], 0.4987893462,1.0,5698,200.028
42,0.3,[ 5700 8582 2782 6430 1722 6425 9630 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 1439 5014 2305 3077 3095 5591 4438 6267 325 4561 2229 2711 9007 9289 4247 9995 9515 3343 8619 2459 2831 9469 ], 0.5092816788,1.0,6743,200.009
43,0.3,[ 5700 8582 2782 6430 1722 6425 8810 8656 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 9675 2331 9630 5943 3095 388 3385 6267 7135 9533 2229 2711 9007 9289 4247 9995 9515 2781 8619 2459 2831 9469 4161 ], 0.5351089588,1.0,6483,200.002
44,0.3,[ 5700 8582 2782 6430 1722 6425 1439 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 5598 8608 2305 9675 3095 5121 3343 6267 9334 8656 2229 2711 9007 9289 4247 9995 9515 5271 192 2459 2831 9469 4161 9609 ], 0.5338983051,1.0,6954,200.026
45,0.3,[ 5700 8582 2782 6430 1722 6425 6123 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 8369 8608 41 967 3095 3556 5173 6267 9794 9533 2229 2711 9007 9289 4247 9995 9515 1145 8619 2459 2831 9469 4161 9609 2781 ], 0.4317998386,1.0,6384,200.008
46,0.3,[ 5700 8582 2782 6430 1722 6425 1145 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 8369 8607 2305 265 3095 4438 3063 6267 7135 2331 2229 2711 9007 9289 4247 9995 9515 5271 6123 2459 2831 9469 4161 9609 2781 9630 ], 0.5310734463,1.0,6239,200.022
47,0.3,[ 5700 8582 2782 6430 1722 6425 8810 8655 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 5593 265 2305 3087 3095 3385 8607 6267 7135 5837 2229 2711 9007 9289 4247 9995 9515 5014 8619 2459 2831 9469 4161 9609 2781 9630 4561 ], 0.5310734463,1.0,6579,200.004
48,0.3,[ 5700 8582 2782 6430 1722 6425 8810 8607 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 9168 1881 7259 8655 3095 5121 6214 6267 1188 5593 2229 2711 9007 9289 4247 9995 9515 5271 4795 2459 2831 9469 4161 9609 2781 9630 4561 5014 ], 0.4507667474,1.0,5833,200.01
49,0.3,[ 5700 8582 2782 6430 1722 6425 5943 9255 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 1391 2153 5592 191 9675 3077 3095 7451 8655 6267 7312 9533 2229 2711 9007 9289 4247 9995 9515 5271 325 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 ], 0.4055690073,1.0,6004,200.017
50,0.3,[ 5700 8582 2782 6430 1722 6425 8810 9334 2433 4271 6447 8513 9793 968 9875 1969 6891 3113 5598 2153 4159 191 192 5591 3095 5121 6073 6267 6123 9533 2229 2711 9007 9289 4247 9995 9515 6292 8619 2459 2831 9469 4161 9609 2781 9630 4561 5014 4795 1439 ], 0.4382566586,1.0,4566,200.02
